customer_id,name,email,region,member_since,credit_limit,customer_segment
CUST003627,Glenn Glenn,brewershelly@example.org,Northeast,2022-05-10,10000,Bronze
CUST003628,Jennifer Robertson,charlesfranco@example.net,Northeast,2022-08-16,10000,Bronze
CUST003629,John Berg,cynthia27@example.net,Midwest,2023-02-11,25000,Silver
CUST003630,Sheryl Juarez,dennis53@example.com,Southeast,2023-09-16,5000,Silver
CUST003631,Ryan Conner,raychristopher@example.net,Midwest,2023-03-30,50000,Bronze
CUST003632,Alejandro Gonzales,ruizheather@example.net,Northeast,2023-10-05,15000,Bronze
CUST003633,Dr. Jacob Williams,ubanks@example.org,Northeast,2022-11-26,5000,Gold
CUST003634,Dustin Walker,jessica96@example.com,Northeast,2023-10-25,15000,Gold
CUST003635,Elaine Miller,murphycarlos@example.org,Southwest,2024-09-21,25000,Gold
CUST003636,April Rhodes,ochoatyler@example.net,Southeast,2022-06-20,10000,Platinum
CUST003637,Alexandra Williams,elizabeth97@example.org,Northeast,2023-10-06,10000,Gold
CUST003638,Crystal Fleming,antoniosmith@example.net,Southeast,2021-09-15,50000,Platinum
CUST003639,Julie Conway,dadams@example.net,West,2023-10-16,5000,Silver
CUST003640,Teresa Bowman,vmorris@example.com,Southwest,2024-01-05,25000,Platinum
CUST003641,Peter Reed,ralvarado@example.net,Midwest,2024-01-27,15000,Platinum
CUST003642,Matthew Brown,sullivandaniel@example.net,Southeast,2021-11-11,5000,Gold
CUST003643,Todd Buchanan,christopher33@example.com,Midwest,2024-10-07,5000,Gold
CUST003644,Dr. Sheena Clarke,xfigueroa@example.net,Southwest,2023-06-14,10000,Silver
CUST003645,Brian Lowe,awang@example.net,Northeast,2022-04-19,5000,Platinum
CUST003646,Brandon Flynn MD,marshabigail@example.net,Northeast,2023-11-30,10000,Bronze
CUST003647,Angela Nelson,robertsonjason@example.com,Southeast,2023-01-12,25000,Platinum
CUST003648,Nicholas Craig,vscott@example.org,Southeast,2023-04-12,25000,Bronze
CUST003649,Jessica White,kathy52@example.com,Midwest,2023-12-19,10000,Gold
CUST003650,Steven Davis,bartlettapril@example.net,Midwest,2024-06-18,25000,Silver
CUST003651,Danielle Byrd,candace21@example.org,Southwest,2022-06-12,5000,Silver
CUST003652,Autumn Wade,cardenasshawn@example.net,Southeast,2021-10-24,15000,Platinum
CUST003653,Timothy Patel,dyerdylan@example.com,West,2022-01-28,50000,Silver
CUST003654,Walter Simpson,alanyork@example.com,West,2023-03-16,10000,Bronze
CUST003655,Kenneth Kane,jmorse@example.org,Midwest,2023-11-22,25000,Silver
CUST003656,Austin Blake,thomas49@example.net,Midwest,2023-03-06,50000,Bronze
CUST003657,James Phillips,selenamullen@example.com,Southeast,2023-11-26,25000,Bronze
CUST003658,Melanie Hatfield,christopherjordan@example.com,Northeast,2021-10-01,10000,Bronze
CUST003659,Anthony Nelson,christyprince@example.com,West,2022-10-20,10000,Gold
CUST003660,Jessica Calhoun,ilawrence@example.net,Northeast,2022-11-11,25000,Platinum
CUST003661,Edward Rivera,nicole41@example.org,Midwest,2022-02-16,15000,Bronze
CUST003662,Leroy Carney,robertzamora@example.org,Southwest,2023-10-13,5000,Gold
CUST003663,Jessica Dominguez,elizabeth19@example.org,West,2022-01-08,10000,Silver
CUST003664,Kelli Johnson,maryskinner@example.net,West,2022-03-01,50000,Platinum
CUST003665,Larry Henderson,richard15@example.com,Southwest,2023-03-27,15000,Bronze
CUST003666,Michael Haynes,mindybrown@example.com,West,2021-02-17,15000,Gold
CUST003667,Louis Stone,tammy16@example.org,Northeast,2021-07-17,5000,Platinum
CUST003668,Mark Evans,brianhood@example.net,West,2021-09-21,10000,Gold
CUST003669,Marie Christensen,ajones@example.net,Southeast,2023-08-12,25000,Silver
CUST003670,Jesus Sawyer,elopez@example.org,Southwest,2021-07-16,15000,Platinum
CUST003671,Joshua Smith,angelafreeman@example.org,Southwest,2024-08-22,25000,Bronze
CUST003672,Francis Macias,cindy85@example.net,Northeast,2022-08-16,10000,Bronze
CUST003673,Jeffrey Erickson,christopher02@example.net,Southeast,2024-06-08,5000,Bronze
CUST003674,Casey Taylor,robinmills@example.net,Northeast,2022-07-17,50000,Gold
CUST003675,Susan Stewart,peter98@example.com,Southeast,2021-09-20,5000,Bronze
CUST003676,Brooke Schwartz,shane05@example.org,Midwest,2021-03-12,10000,Platinum
CUST003677,Daniel Craig,udavis@example.org,West,2021-11-09,25000,Bronze
CUST003678,Alan Dillon,smills@example.org,Southeast,2024-03-02,15000,Platinum
CUST003679,Nicole Gardner,ronaldweaver@example.net,Southeast,2024-02-17,10000,Silver
CUST003680,Charles Ford,ujarvis@example.org,Midwest,2021-08-13,15000,Gold
CUST003681,Susan Cole,mariahkim@example.org,Northeast,2024-11-04,5000,Silver
CUST003682,Christopher Herrera,josephschultz@example.net,Southwest,2023-11-01,50000,Platinum
CUST003683,Mr. Jeffery Lee,micheleyork@example.com,Midwest,2023-01-07,10000,Silver
CUST003684,Amanda Scott,matthewkelly@example.net,Midwest,2022-11-24,5000,Silver
CUST003685,Calvin Ford,georgecooper@example.com,Southeast,2024-09-16,15000,Platinum
CUST003686,Michael Kramer,hinestasha@example.com,Southeast,2022-05-21,5000,Platinum
CUST003687,Jason Munoz,tinaflynn@example.com,West,2023-08-13,15000,Bronze
CUST003688,Brian Woods,wardbrandy@example.net,Southeast,2024-02-26,15000,Bronze
CUST003689,Sean Stevens,vskinner@example.com,Southeast,2023-06-15,5000,Gold
CUST003690,Vincent Robertson,julie67@example.net,West,2021-12-06,50000,Bronze
CUST003691,Christopher Charles,justinguzman@example.com,West,2023-02-27,10000,Platinum
CUST003692,Jessica Smith,pvance@example.net,Northeast,2023-06-24,5000,Bronze
CUST003693,Lauren Watkins,susan64@example.org,Southwest,2022-12-21,15000,Silver
CUST003694,Justin Morris,millersherry@example.org,Southwest,2021-12-02,50000,Silver
CUST003695,Laura Johnson,allensierra@example.com,Southeast,2021-05-20,5000,Bronze
CUST003696,Briana Walker,roger90@example.com,Midwest,2024-07-31,15000,Platinum
CUST003697,Yvette Johnson,pottsmichael@example.org,West,2021-11-04,15000,Gold
CUST003698,Robert Nguyen,osmith@example.net,West,2022-10-26,15000,Gold
CUST003699,Randall Jones,sara59@example.com,West,2023-08-29,5000,Gold
CUST003700,Michael Perkins,michael75@example.net,Midwest,2022-05-23,15000,Platinum
CUST003701,Vanessa Johnson,mario36@example.org,Northeast,2023-04-09,15000,Bronze
CUST003702,Jessica Evans,nancy41@example.net,Southeast,2021-11-30,25000,Silver
CUST003703,Christopher Edwards,douglas07@example.net,Southeast,2024-02-11,15000,Platinum
CUST003704,Kathryn Hampton,fosterlawrence@example.org,Northeast,2023-06-17,10000,Platinum
CUST003705,Anna Collier,travis45@example.org,Midwest,2021-04-04,10000,Bronze
CUST003706,Richard Ortega,wmccoy@example.net,Southeast,2024-07-18,25000,Bronze
CUST003707,Alexander Cross,kevinbrown@example.net,Midwest,2022-06-20,50000,Platinum
CUST003708,Carrie Pineda,joannmitchell@example.com,Southwest,2021-01-21,10000,Gold
CUST003709,Lauren Lutz,phall@example.org,Midwest,2023-04-28,15000,Platinum
CUST003710,Robert Davis,wardmaria@example.org,Southwest,2022-06-07,25000,Gold
CUST003711,Lauren Brown,campbelllisa@example.net,Midwest,2024-09-02,10000,Bronze
CUST003712,Robert Rios,markrussell@example.org,Southwest,2023-03-26,50000,Gold
CUST003713,Tina Harrington,laurenfigueroa@example.net,Southwest,2024-12-04,5000,Platinum
CUST003714,Jonathan Richardson,harriscarolyn@example.net,West,2023-07-06,50000,Gold
CUST003715,Stephanie Patterson,fmiller@example.org,Midwest,2022-03-07,5000,Bronze
CUST003716,Randy Hernandez,christineandrade@example.net,West,2021-10-31,10000,Platinum
CUST003717,Danny Davis,ann29@example.net,Southeast,2024-10-27,50000,Gold
CUST003718,Joshua Rice,laneerica@example.com,Southwest,2024-04-03,50000,Silver
CUST003719,Bruce Armstrong,palmerchad@example.org,Midwest,2021-10-14,25000,Gold
CUST003720,Justin Velasquez,clintonhaley@example.org,Northeast,2024-01-22,15000,Bronze
CUST003721,Lori Burns,terri17@example.org,West,2021-01-23,5000,Silver
CUST003722,Melissa Winters,montgomerypamela@example.com,Midwest,2022-03-07,50000,Bronze
CUST003723,Sean Rodriguez,kimberlyjohnson@example.org,Northeast,2022-02-09,25000,Gold
CUST003724,Leslie Jordan,hjones@example.com,Northeast,2024-02-05,25000,Gold
CUST003725,Ronald Crawford,karen25@example.net,Northeast,2024-06-15,5000,Gold
CUST003726,Darrell Petersen,davidjohnson@example.org,Southeast,2023-09-01,15000,Gold
CUST003727,Kathy Jones,stewartpamela@example.com,Southwest,2024-12-03,50000,Silver
CUST003728,Tiffany Malone,nheath@example.org,Northeast,2022-09-19,15000,Silver
CUST003729,Alison Reed,richard96@example.com,Southeast,2023-10-06,25000,Bronze
CUST003730,Mike Hatfield,jefferymurray@example.org,Midwest,2022-12-28,10000,Bronze
CUST003731,Emily Fuentes,carpentermichelle@example.org,West,2022-02-11,15000,Silver
CUST003732,Jason Wright,kennethrichard@example.com,West,2022-05-15,25000,Platinum
CUST003733,Katherine Mitchell,cindycurtis@example.org,Northeast,2022-11-21,15000,Gold
CUST003734,Abigail Lane,douglasrosales@example.com,Southwest,2024-09-02,15000,Silver
CUST003735,Brenda Brooks,julia55@example.org,Southwest,2021-11-12,25000,Gold
CUST003736,Stephanie Blevins,maynardsamantha@example.net,Southwest,2024-06-19,10000,Silver
CUST003737,Cynthia Simpson,amyburns@example.com,Midwest,2024-07-12,10000,Platinum
CUST003738,Cheryl Benton,johnsonheather@example.com,Southwest,2022-01-15,10000,Gold
CUST003739,Eric Fisher,zachary74@example.org,Midwest,2022-08-04,5000,Gold
CUST003740,Brandon Johnson II,kcook@example.net,Southwest,2022-10-15,25000,Silver
CUST003741,Bryan Howard,adam11@example.net,West,2024-02-15,25000,Bronze
CUST003742,Bobby Gonzales,mannjennifer@example.net,Southeast,2022-07-15,50000,Platinum
CUST003743,Jason James,parkersamantha@example.org,Midwest,2024-07-11,50000,Gold
CUST003744,Jose Jackson,pattonmatthew@example.net,West,2023-07-17,15000,Platinum
CUST003745,Gregory Scott,pmason@example.com,West,2023-01-17,25000,Platinum
CUST003746,Samuel Maxwell,vincentdavis@example.com,West,2024-03-30,5000,Bronze
CUST003747,Shawn Rhodes,juan59@example.com,West,2023-09-19,5000,Silver
CUST003748,Alyssa Hall,yorkchristopher@example.com,Southwest,2023-08-05,15000,Silver
CUST003749,Jonathan Hernandez,tanyabennett@example.net,Southwest,2022-11-26,50000,Gold
CUST003750,Calvin Garcia,zmanning@example.org,Southeast,2022-07-31,50000,Gold
CUST003751,Kimberly Barrett,dunlapmark@example.net,Northeast,2023-07-17,25000,Silver
CUST003752,Richard Lee,normancassandra@example.org,West,2022-08-23,5000,Platinum
CUST003753,Heather Stephens,lopezlinda@example.com,Southwest,2024-06-10,25000,Bronze
CUST003754,Theresa Allen,anna37@example.com,Northeast,2021-02-25,5000,Gold
CUST003755,Carrie Tucker,jennifer95@example.net,Northeast,2021-07-07,15000,Bronze
CUST003756,Linda Kelly,chloe66@example.net,Midwest,2022-05-03,50000,Platinum
CUST003757,Bradley Harmon,skirby@example.com,Midwest,2024-05-25,5000,Bronze
CUST003758,Grant Mason,rodrigueztammy@example.net,Southwest,2024-07-28,50000,Bronze
CUST003759,Michelle Jones,tharris@example.com,Southeast,2023-05-04,50000,Silver
CUST003760,Melissa Flores,jimcraig@example.com,Southwest,2023-11-12,25000,Silver
CUST003761,Samantha Henderson,rhiggins@example.net,Southeast,2024-06-05,10000,Gold
CUST003762,Jeremy Marshall,martinezjennifer@example.com,Midwest,2023-07-25,5000,Platinum
CUST003763,Jared Jones,blakenelson@example.net,Southwest,2022-03-23,10000,Bronze
CUST003764,Michael Castaneda,colleenvance@example.org,Northeast,2022-04-09,5000,Silver
CUST003765,Chase Davies,daniellewebb@example.net,Southwest,2023-02-27,5000,Bronze
CUST003766,Ian Sullivan,jberry@example.org,Southeast,2023-08-28,10000,Bronze
CUST003767,Charles Mcclure,dhill@example.net,West,2022-11-28,5000,Platinum
CUST003768,Gloria Castro,houstonmichelle@example.com,West,2024-11-09,5000,Bronze
CUST003769,Kelly Wheeler,randolphsharon@example.com,Midwest,2023-12-06,25000,Platinum
CUST003770,William Wilson,sarah44@example.com,Southeast,2023-11-14,10000,Gold
CUST003771,Brian Aguilar,bruceray@example.com,Southwest,2024-03-21,25000,Bronze
CUST003772,Randall Marks,ulewis@example.net,West,2023-01-31,10000,Bronze
CUST003773,Marisa Rogers,johncooke@example.net,Southeast,2022-12-13,10000,Silver
CUST003774,Michael Mata,dellis@example.com,Southeast,2023-04-05,50000,Silver
CUST003775,Mackenzie Peterson,matthewdavis@example.org,West,2024-01-09,25000,Gold
CUST003776,Kristen Johnson,karisullivan@example.net,Midwest,2024-11-26,5000,Platinum
CUST003777,Jason Sullivan,hernandezrussell@example.net,Midwest,2024-05-23,15000,Platinum
CUST003778,Cindy Duncan,stephen64@example.com,West,2024-01-19,5000,Platinum
CUST003779,Brandi Rodriguez,calderonjacob@example.net,West,2022-11-28,25000,Silver
CUST003780,Nicole Cameron,griffinlisa@example.com,Northeast,2023-02-05,15000,Platinum
CUST003781,Mark Walton,tellison@example.com,Northeast,2024-01-09,50000,Platinum
CUST003782,Courtney Johnson,duncanpamela@example.net,Northeast,2021-12-15,50000,Gold
CUST003783,Linda Chambers,tvasquez@example.net,Northeast,2022-10-12,50000,Platinum
CUST003784,Michael Gilbert,brian74@example.net,Northeast,2024-06-21,15000,Silver
CUST003785,Jennifer Alexander,xruiz@example.net,West,2022-02-14,25000,Gold
CUST003786,Katrina Shaw,rcuevas@example.com,Northeast,2022-12-04,10000,Gold
CUST003787,Scott Drake,kyleduran@example.org,Southwest,2021-04-06,50000,Silver
CUST003788,Christopher Carr,brianmartinez@example.net,Midwest,2022-07-29,50000,Platinum
CUST003789,Dawn Jackson,stephanie33@example.org,Southwest,2023-06-19,5000,Silver
CUST003790,Amanda Kaiser,kimberly06@example.org,Southeast,2022-05-11,15000,Gold
CUST003791,Grant Holland,steven75@example.org,West,2021-07-08,10000,Gold
CUST003792,Christina Wolf,brownlauren@example.org,Midwest,2022-08-13,25000,Bronze
CUST003793,Jennifer Galvan,derekhamilton@example.org,West,2024-12-27,25000,Platinum
CUST003794,Joseph Kelly,xmoore@example.net,Southwest,2021-12-10,10000,Gold
CUST003795,Richard Bond,tylerthompson@example.com,Southeast,2024-01-09,15000,Gold
CUST003796,Andrew Patrick,usummers@example.net,Southwest,2023-11-16,50000,Platinum
CUST003797,Joshua Silva,dianaking@example.org,Northeast,2021-11-01,5000,Bronze
CUST003798,Derek Lee,feliciachen@example.net,Southeast,2024-07-26,10000,Bronze
CUST003799,Kim Richardson,andersondebbie@example.net,Northeast,2023-07-10,25000,Platinum
CUST003800,John Gonzales,karen17@example.com,Midwest,2023-04-21,10000,Silver
CUST003801,Alan Rowland,tphillips@example.com,Northeast,2022-03-31,10000,Platinum
CUST003802,Melissa Davis,iwade@example.org,West,2022-11-15,5000,Bronze
CUST003803,Jessica Johnson,jennifersoto@example.com,Southwest,2021-10-23,15000,Bronze
CUST003804,Tracy Patterson,christina42@example.net,Northeast,2024-12-26,5000,Platinum
CUST003805,Robert Johnson,maustin@example.com,Midwest,2024-09-02,50000,Bronze
CUST003806,Kelly Robinson,christopherwatson@example.org,Southeast,2021-09-05,15000,Bronze
CUST003807,Jacqueline Perkins,zmaynard@example.com,West,2024-02-19,25000,Silver
CUST003808,Monica Anderson,fosterryan@example.net,Southwest,2023-08-13,50000,Silver
CUST003809,Michael Johnson,twalker@example.com,Southeast,2022-09-09,15000,Platinum
CUST003810,Edward Carroll,jwright@example.net,West,2022-06-14,15000,Silver
CUST003811,Stephanie Smith,jacob27@example.com,Southeast,2021-09-10,10000,Platinum
CUST003812,Harold Malone,rebeccaalexander@example.org,Southwest,2023-04-23,10000,Bronze
CUST003813,Mrs. Lindsey Gilbert,adrian89@example.com,Southwest,2022-04-20,5000,Bronze
CUST003814,Jennifer Graham,james70@example.net,Southeast,2022-12-24,5000,Silver
CUST003815,Chase Phelps,batesjill@example.com,Northeast,2024-10-11,15000,Platinum
CUST003816,James Vega,michaelmyers@example.com,Southwest,2021-11-02,50000,Bronze
CUST003817,Charlene Valentine,justinwagner@example.com,Midwest,2023-04-11,10000,Platinum
CUST003818,Ana Contreras,roblesbetty@example.org,Southeast,2023-06-07,10000,Platinum
CUST003819,Joseph Foster,adkinsjared@example.net,Southwest,2021-08-20,15000,Gold
CUST003820,Thomas West,elizabethpalmer@example.net,Southwest,2022-06-21,50000,Silver
CUST003821,Anna Frey,buchananchristina@example.org,Northeast,2023-06-01,25000,Platinum
CUST003822,Thomas Carter DVM,danielle81@example.org,West,2022-02-28,5000,Bronze
CUST003823,Robin Baldwin,kgraham@example.com,Southeast,2022-01-14,50000,Gold
CUST003824,Daniel Horne II,dtate@example.net,Northeast,2024-02-07,5000,Platinum
CUST003825,Michelle Anderson,hopkinspaul@example.com,Southeast,2024-09-09,5000,Gold
CUST003826,Corey Daniels,jody71@example.net,Northeast,2023-02-18,10000,Gold
CUST003827,Kathryn Davila,john45@example.org,Midwest,2023-06-11,25000,Gold
CUST003828,Francis Lewis,fosterjulie@example.org,Northeast,2021-08-13,10000,Gold
CUST003829,Scott Newman,zramirez@example.net,Northeast,2024-10-29,50000,Silver
CUST003830,Timothy Evans,michaelrice@example.net,Southwest,2022-05-04,50000,Gold
CUST003831,Chelsea Garcia MD,carsonwilliam@example.org,West,2021-01-14,50000,Bronze
CUST003832,Christine Parrish,yhowell@example.com,Southwest,2021-01-08,5000,Platinum
CUST003833,Robert Lewis,rgreen@example.com,Midwest,2022-09-27,5000,Bronze
CUST003834,Barbara Harmon,simmonsjacob@example.org,Midwest,2024-04-08,25000,Gold
CUST003835,Paul Acosta,whale@example.net,Southeast,2024-03-04,15000,Bronze
CUST003836,Michelle Miles,williamsmaria@example.org,Southeast,2022-04-10,10000,Gold
CUST003837,Cindy Watson,qespinoza@example.com,Northeast,2021-01-08,10000,Platinum
CUST003838,Kelli Stewart,mirandaanthony@example.net,Northeast,2022-05-16,50000,Bronze
CUST003839,Cheryl Stone,freynicole@example.org,Midwest,2021-10-03,5000,Platinum
CUST003840,Hector Owens,pruittangelica@example.com,Southwest,2024-01-04,50000,Bronze
CUST003841,Ann Phillips,lopezrichard@example.net,Southwest,2022-07-06,25000,Silver
CUST003842,Gabriella Johnston,martharay@example.net,Midwest,2022-10-08,5000,Bronze
CUST003843,Rebecca Vasquez,asmith@example.net,Northeast,2022-04-06,25000,Silver
CUST003844,Linda Harris,karengould@example.net,Midwest,2024-08-24,25000,Platinum
CUST003845,Sarah Hays,henryrhonda@example.org,Midwest,2023-06-02,10000,Bronze
CUST003846,Victor Robinson,charleslee@example.net,Northeast,2022-06-06,5000,Silver
CUST003847,Amanda Savage,blake03@example.com,Southwest,2024-07-05,50000,Platinum
CUST003848,Timothy Crawford,paul74@example.net,Northeast,2021-01-17,50000,Platinum
CUST003849,Barry Hull,rebeccamccormick@example.net,Northeast,2021-07-17,25000,Platinum
CUST003850,David Brown,xvargas@example.org,Southeast,2022-09-26,25000,Platinum
CUST003851,Brandon Rodriguez MD,deckerbryan@example.org,Southwest,2024-08-12,10000,Bronze
CUST003852,Bonnie Barnett,nancymendez@example.net,West,2024-09-21,5000,Gold
CUST003853,Christopher Howard,icarpenter@example.org,Midwest,2022-09-26,10000,Gold
CUST003854,Brian Mitchell,carol88@example.net,West,2023-06-10,5000,Silver
CUST003855,Ashley Smith,kschultz@example.com,Southeast,2024-06-16,5000,Bronze
CUST003856,Dwayne Johnson,christopherthomas@example.org,Southeast,2024-05-21,25000,Bronze
CUST003857,Abigail Martinez,kimberly80@example.com,Northeast,2022-01-14,10000,Bronze
CUST003858,Jennifer Williams,holtvictor@example.org,Northeast,2022-01-16,5000,Silver
CUST003859,Kristen Young,qelliott@example.com,West,2023-04-13,10000,Gold
CUST003860,Robert Smith,maria80@example.com,Northeast,2024-04-30,15000,Gold
CUST003861,Joyce Peterson,owheeler@example.net,Southwest,2023-06-29,10000,Gold
CUST003862,Sandra Duncan,freemandonald@example.com,Southeast,2021-05-01,50000,Platinum
CUST003863,Luke Smith,shawn76@example.org,West,2022-04-13,5000,Bronze
CUST003864,Philip Ferguson,ysullivan@example.net,Northeast,2021-05-12,15000,Silver
CUST003865,Haley Williams,shurley@example.com,West,2021-07-29,15000,Silver
CUST003866,Mrs. Julie Carter,uwu@example.net,West,2024-08-23,15000,Gold
CUST003867,Richard Parks,chelseagriffin@example.com,Southwest,2021-05-10,15000,Silver
CUST003868,Jasmine Mack,xgraham@example.org,Southwest,2022-04-02,15000,Gold
CUST003869,Debra Pugh,cwebb@example.org,Southwest,2022-08-08,50000,Bronze
CUST003870,Ryan Reese,bradley15@example.com,Northeast,2024-10-28,15000,Platinum
CUST003871,Mitchell Hernandez,joshuawoodward@example.com,Southwest,2021-08-16,25000,Gold
CUST003872,Jeanette Johnson,julie89@example.com,Northeast,2023-06-02,10000,Silver
CUST003873,Jodi Rodriguez,morganedward@example.net,Southwest,2022-06-16,10000,Gold
CUST003874,Crystal Gonzalez,lopezdavid@example.com,Southwest,2022-07-03,10000,Bronze
CUST003875,Gary Yu,keithhernandez@example.org,Midwest,2021-07-11,10000,Bronze
CUST003876,Becky Munoz,sandralane@example.com,Southeast,2024-07-28,25000,Platinum
CUST003877,Brian Olsen,campbellanthony@example.net,Northeast,2024-09-21,5000,Platinum
CUST003878,Mr. Michael Mcbride,erinreid@example.com,Northeast,2023-05-21,15000,Gold
CUST003879,Melissa Torres,colinwilson@example.net,Southwest,2021-08-10,25000,Gold
CUST003880,Johnathan Bentley,shawdenise@example.org,Northeast,2024-03-26,5000,Gold
CUST003881,Brittany Collins,dcooper@example.net,Southwest,2024-02-09,25000,Platinum
CUST003882,Jessica Robinson,michael77@example.com,Northeast,2024-02-15,25000,Platinum
CUST003883,Sharon Butler,wayne82@example.org,West,2024-01-06,5000,Silver
CUST003884,Samantha Hernandez MD,davidmorris@example.com,Southeast,2021-06-26,25000,Silver
CUST003885,Tracy Frazier,angelarivera@example.org,West,2022-01-09,50000,Bronze
CUST003886,Julian Rose,qmoore@example.com,Midwest,2022-08-09,5000,Gold
CUST003887,Thomas Erickson,amberbooker@example.com,Northeast,2022-04-20,50000,Gold
CUST003888,Kathryn Miller,briankennedy@example.org,Midwest,2021-04-22,50000,Silver
CUST003889,Cindy Pruitt,cassandra15@example.net,Northeast,2021-07-25,15000,Platinum
CUST003890,Matthew Johnson,jennifer14@example.com,West,2021-11-24,5000,Bronze
CUST003891,Barbara Trujillo,ramirezjustin@example.org,Southwest,2023-05-20,25000,Gold
CUST003892,Janet Torres,ncollins@example.org,Southwest,2021-04-17,25000,Platinum
CUST003893,Sarah Davis,suttonmichael@example.org,Southwest,2024-04-17,50000,Gold
CUST003894,Rachel Cantu,cindywilkinson@example.com,Southeast,2021-02-17,25000,Platinum
CUST003895,Angel Harris,jeremy49@example.net,Southeast,2023-01-02,10000,Bronze
CUST003896,Kimberly Kelly,usims@example.net,Midwest,2023-02-10,15000,Bronze
CUST003897,Timothy Hunt,gouldwendy@example.org,Southeast,2021-06-24,50000,Gold
CUST003898,Brittany Lawson,stephenlevine@example.org,Midwest,2023-01-29,50000,Platinum
CUST003899,Dylan Dillon DVM,jasonmartin@example.org,Northeast,2021-12-07,50000,Gold
CUST003900,Deborah Williams,csmith@example.org,Midwest,2023-10-05,15000,Gold
CUST003901,Dr. Sherry Humphrey,laurenpeters@example.com,Southwest,2022-11-09,5000,Bronze
CUST003902,Kathleen Smith,walkerpaul@example.com,Midwest,2022-08-17,50000,Gold
CUST003903,Walter Gray,fernandoriddle@example.org,Midwest,2021-07-01,10000,Platinum
CUST003904,Rachel Newman,davidcalderon@example.org,West,2024-06-14,5000,Platinum
CUST003905,Sharon Medina,qpeters@example.com,Northeast,2021-07-21,25000,Bronze
CUST003906,Richard George,melissaescobar@example.net,Midwest,2024-02-19,25000,Silver
CUST003907,Yvette Jordan,eileenjohnson@example.com,West,2022-08-15,5000,Bronze
CUST003908,Amanda Nelson,vanessa12@example.org,Midwest,2022-01-10,50000,Gold
CUST003909,Christine Peterson,beth81@example.org,Northeast,2024-11-19,25000,Silver
CUST003910,Vicki Yates,corey42@example.org,Midwest,2021-02-18,15000,Gold
CUST003911,David Grant,wellsjasmine@example.com,West,2023-04-03,10000,Silver
CUST003912,Courtney Bennett,millerrobert@example.com,Southeast,2023-05-03,10000,Bronze
CUST003913,Nancy Wilkins,ashley42@example.org,Southeast,2023-07-05,5000,Bronze
CUST003914,Dr. Thomas Clark PhD,reneelong@example.net,Southeast,2023-01-02,50000,Platinum
CUST003915,Joel Stone MD,ashley58@example.com,Southwest,2021-04-22,15000,Bronze
CUST003916,Elizabeth Washington,richardsjeffrey@example.net,Southwest,2021-02-10,10000,Bronze
CUST003917,Kimberly Evans,ibuchanan@example.org,Midwest,2021-10-26,15000,Bronze
CUST003918,Meghan Burns,bwilson@example.org,Midwest,2021-05-24,50000,Bronze
CUST003919,Leonard Cook,parkerisaac@example.org,Southwest,2022-09-01,10000,Gold
CUST003920,Luke Chang,victoria90@example.org,Northeast,2021-01-10,5000,Platinum
CUST003921,Tiffany Davis,qwaters@example.com,Northeast,2023-11-01,50000,Bronze
CUST003922,Ryan Pollard,cooperrebecca@example.org,Southeast,2023-02-20,10000,Gold
CUST003923,Jane Austin,omurray@example.com,Southwest,2022-10-29,15000,Platinum
CUST003924,Lauren Foster,owenkathleen@example.com,Northeast,2021-09-28,25000,Gold
CUST003925,Michael Brown,cbradley@example.org,Southeast,2024-08-07,5000,Gold
CUST003926,Lisa Harrison,michael79@example.org,Southwest,2021-08-24,15000,Gold
CUST003927,Julie Wilson,kyle91@example.com,West,2023-09-21,15000,Platinum
CUST003928,Robert Cross,lsmith@example.com,Midwest,2023-01-19,50000,Bronze
CUST003929,Juan Herrera,cwebster@example.net,Southeast,2022-05-23,15000,Bronze
CUST003930,Christina Reed,edowns@example.net,Midwest,2022-03-11,10000,Bronze
CUST003931,Michael Lee,fhill@example.org,Northeast,2021-09-09,50000,Silver
CUST003932,John Franco,wdyer@example.com,Midwest,2023-05-25,50000,Gold
CUST003933,Rebecca Moss,yrios@example.com,Southeast,2023-06-30,25000,Bronze
CUST003934,Mackenzie Compton,baileymeagan@example.net,Southeast,2021-12-21,25000,Bronze
CUST003935,Susan Boyer,lovedavid@example.org,Northeast,2024-02-12,10000,Platinum
CUST003936,Jon Burke,hansenjoshua@example.net,Southwest,2023-02-11,5000,Bronze
CUST003937,Shawn May,marvin03@example.com,Southwest,2024-03-27,25000,Platinum
CUST003938,Julian Mcmahon,xwarren@example.org,Midwest,2023-02-23,15000,Silver
CUST003939,Joseph Buckley,jacoblawson@example.org,Southwest,2022-08-24,15000,Silver
CUST003940,William Warren,lisa07@example.org,Midwest,2022-11-08,10000,Gold
CUST003941,Robert Hill,aaron63@example.org,Southeast,2024-04-05,25000,Gold
CUST003942,Sara Edwards,phamnatasha@example.com,Northeast,2022-06-18,10000,Platinum
CUST003943,Joseph Welch,sharris@example.com,West,2022-11-20,15000,Bronze
CUST003944,Deborah Lucero,vshields@example.org,Midwest,2022-01-03,50000,Bronze
CUST003945,Tiffany Berger,lynnhudson@example.com,Midwest,2022-01-28,25000,Silver
CUST003946,Charles Brown,lisa10@example.org,West,2021-02-06,25000,Silver
CUST003947,Jessica Webb,flemingcaitlyn@example.org,Southwest,2022-08-02,10000,Silver
CUST003948,Deborah Ibarra,eknight@example.org,West,2023-02-03,50000,Silver
